molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3639825,active,6.978810700930062,CC(=O)NCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,501.6090000000004,1.082800000000001,1.0,7.0
CHEMBL3678595,active,6.057495893831919,CC(=O)Nc1ccc2c(c1)-c1c(c(C(=O)N3CCOCC3)nn1-c1ccccc1)CS2(=O)=O,466.5190000000002,2.2574000000000005,1.0,6.0
CHEMBL3683539,active,6.546681659952962,CC(=O)Nc1nc2c(s1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn(C3CCOCC3)c1-2,481.55600000000044,1.0761999999999996,1.0,9.0
CHEMBL3683549,active,6.059981844992337,CC(=O)OCCN1CCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,488.5660000000004,1.1197000000000004,0.0,8.0
CHEMBL3678705,active,6.231361898752385,CC(C)(C)CCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,500.6650000000004,3.382900000000002,0.0,6.0
CHEMBL3678554,active,6.305394801066432,CC(C)(C)OC(=O)N1CCC(Cn2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,530.6470000000003,2.956900000000002,0.0,7.0
CHEMBL3678605,active,6.092588639225414,CC(C)(C)OC(=O)N1CCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,516.6200000000003,2.881800000000002,0.0,7.0
CHEMBL3683507,active,6.084072788302884,CC(C)(C)OC(=O)N1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,530.6470000000003,3.2719000000000023,0.0,7.0
CHEMBL3683682,active,6.467245621007502,CC(C)(CN1CCOCC1)c1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,550.6810000000004,2.908800000000001,0.0,7.0
CHEMBL3683678,active,6.2335871528876,CC(C)(c1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1)N1CCOCC1,536.6540000000001,2.8663000000000016,0.0,7.0
CHEMBL3678658,active,6.860120913598763,CC(C)CCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,486.6380000000004,2.9928000000000017,0.0,6.0
CHEMBL3678717,active,6.777283528852417,CC(C)CCOC1CCN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)C1,578.7350000000002,3.9360000000000035,0.0,7.0
CHEMBL3678719,active,6.410050398674292,CC(C)CCOC1CCN(Cc2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)C1,578.7350000000002,3.9360000000000035,0.0,7.0
CHEMBL3678561,active,6.017728766960431,CC(C)Cn1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,389.47700000000003,1.9658,0.0,5.0
CHEMBL3678656,active,6.302770657240282,CC1(C)CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,443.5690000000002,3.451100000000002,0.0,5.0
CHEMBL3683601,active,7.136677139879544,CC1(C)CN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)CCO1,557.7170000000003,2.057500000000001,0.0,8.0
CHEMBL3683659,active,6.920818753952375,CC1(C)CN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)CCO1,536.6540000000003,2.9098000000000015,0.0,7.0
CHEMBL3678613,active,6.370590400897281,CC1CCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,429.5420000000002,3.0610000000000017,0.0,5.0
CHEMBL3683614,active,7.5376020021010435,CC1CN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)CCO1,543.6900000000004,1.667400000000001,0.0,8.0
CHEMBL3683657,active,7.2441251443275085,CC1CN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)CC(C)O1,536.6540000000003,2.9082000000000017,0.0,7.0
CHEMBL3683654,active,6.978810700930062,CC1CN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)CCO1,522.6270000000003,2.519700000000001,0.0,7.0
CHEMBL3683574,inactive,4.858518870729196,CC1COCCN1C(=O)c1nn(-c2ccccc2)c2c1CS(=O)(=O)c1ccccc1-2,423.49400000000026,2.687500000000001,0.0,5.0
CHEMBL3683607,active,6.995678626217358,CC1COCCN1CCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,543.6900000000002,1.667400000000002,0.0,8.0
CHEMBL3683589,active,6.7447274948966935,CC1COCCN1Cc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,522.6270000000004,2.5197000000000003,0.0,7.0
CHEMBL3678559,active,6.423658649794207,CCCCn1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,389.47700000000003,2.1098999999999997,0.0,5.0
CHEMBL3678550,active,6.193141970481182,CCCn1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,375.45000000000005,1.7198,0.0,5.0
CHEMBL3683618,active,6.6020599913279625,CCOc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn(-c3ccc(CN4CCOCC4)cc3)c1-2,552.6530000000004,2.5299000000000005,0.0,8.0
CHEMBL3678548,active,6.221125527997261,CCn1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,361.42300000000006,1.3297000000000003,0.0,5.0
CHEMBL3683679,active,6.798602875679548,CN(C)CC(C)(C)c1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,508.64400000000035,3.138200000000002,0.0,6.0
CHEMBL3683503,active,7.142667503568731,CN(C)CCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,487.6260000000003,1.5083000000000009,0.0,7.0
CHEMBL3678711,active,7.366531544420414,CN(C)Cc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,466.56300000000016,2.3606000000000007,0.0,6.0
CHEMBL3678692,active,6.193141970481182,CN(C)S(=O)(=O)c1cccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1,516.6010000000005,1.5493000000000003,0.0,7.0
CHEMBL3683672,active,7.552841968657781,CN1CCC(N2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)CC1,513.6640000000004,2.0409000000000006,0.0,7.0
CHEMBL3683675,active,7.698970004336019,CN1CCC(OCCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)CC1,557.7170000000001,2.057500000000002,0.0,8.0
CHEMBL3683680,active,7.7447274948966935,CN1CCCC(N2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)C1,513.6640000000004,2.0409000000000006,0.0,7.0
CHEMBL3678585,active,6.112382699664264,CN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,430.53000000000014,1.5765000000000002,0.0,6.0
CHEMBL3678610,active,6.5968794788241825,CN1CCN(C(=O)c2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)CC1,535.6260000000003,1.6866000000000003,0.0,7.0
CHEMBL3683502,active,6.474955192963154,CN1CCN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cn2)CC1,522.6310000000003,1.4414000000000007,0.0,8.0
CHEMBL3683670,active,6.645891560852599,CNCc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,452.5360000000001,2.0183999999999997,1.0,6.0
CHEMBL3683655,active,7.318758762624412,COC(=O)CCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,502.5930000000004,1.5098,0.0,8.0
CHEMBL3639775,active,6.3655227298392685,COC(=O)c1ccc(Cn2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)o1,471.49100000000027,1.7377,0.0,8.0
CHEMBL3678644,active,6.609064892896621,COC1CCCN(C(=O)c2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)C1,550.6370000000003,2.5500000000000007,0.0,7.0
CHEMBL3678627,active,6.519993057042849,COC1CCN(C(=O)c2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)CC1,550.6370000000003,2.5500000000000007,0.0,7.0
CHEMBL3683695,active,7.886056647693163,COC1CCN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccc(F)cc3S(=O)(=O)C4)C2)CC1,575.707,2.1966,0.0,8.0
CHEMBL3683661,active,7.6020599913279625,COC1CCN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)C1,543.6900000000002,1.667400000000002,0.0,8.0
CHEMBL3683681,active,7.6777807052660805,COC1CCN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)CC1,557.7170000000001,2.057500000000002,0.0,8.0
CHEMBL3683517,active,7.229147988357855,COC1CCN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)C1,522.6270000000003,2.519700000000001,0.0,7.0
CHEMBL3678653,active,6.603800652904264,COC1CCN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)CC1,536.6540000000002,2.9098000000000015,0.0,7.0
CHEMBL3683516,active,6.455931955649724,COC1CCN(Cc2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)C1,522.6270000000004,2.519700000000001,0.0,7.0
CHEMBL3678718,active,6.619788758288394,COC1CCN(Cc2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)CC1,536.6540000000003,2.9098000000000015,0.0,7.0
CHEMBL3683667,active,7.698970004336019,COC1CN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)C1,529.6630000000002,1.2773000000000023,0.0,8.0
CHEMBL3683522,active,6.782516055786093,COC1CN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)C1,508.6000000000003,2.1296,0.0,7.0
CHEMBL3683512,active,6.557520230935552,COC1CN(Cc2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)C1,508.60000000000036,2.1296,0.0,7.0
CHEMBL3683668,active,6.583359492661719,COCC(=O)N1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,488.5660000000003,1.1197000000000004,0.0,7.0
CHEMBL3683506,active,6.034798298974088,COCCCN1CCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,474.5830000000003,1.5931000000000002,0.0,7.0
CHEMBL3678657,active,6.853871964321762,COCCCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,488.61000000000035,1.9832,0.0,7.0
CHEMBL3683508,active,6.3585258894959,COCCCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,502.6370000000004,2.3733000000000004,0.0,7.0
CHEMBL3678555,active,6.042392712939905,COCCCn1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,405.4760000000001,1.3463,0.0,6.0
CHEMBL3683660,active,7.346787486224656,COCCN(C)CCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,531.6790000000002,1.5249000000000021,0.0,8.0
CHEMBL3683648,active,6.94692155651658,COCCN(C)Cc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,510.6160000000003,2.377200000000001,0.0,7.0
CHEMBL3683669,active,6.94692155651658,COCCN(CCOC)CCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,575.7320000000002,1.5415000000000034,0.0,9.0
CHEMBL3678675,active,6.166852888087215,COCCN1CCC(Cn2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,488.61000000000035,1.6682000000000001,0.0,7.0
CHEMBL3678618,active,6.72584215073632,COCCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,474.5830000000003,1.5931000000000002,0.0,7.0
CHEMBL3683509,active,6.320572103387881,COCCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)CC1,488.61000000000035,1.9832,0.0,7.0
CHEMBL3683622,active,7.031517051446065,COCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccc(OC)cc2S(=O)(=O)C3)C1,504.6090000000004,1.6017000000000006,0.0,8.0
CHEMBL3683688,active,7.017728766960431,COCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2cccc(C)c2S(=O)(=O)C3)C1,488.61000000000035,1.90152,0.0,7.0
CHEMBL3683656,active,7.508638306165727,COCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2cccc(F)c2S(=O)(=O)C3)C1,492.5730000000003,1.7322000000000004,0.0,7.0
CHEMBL3683650,active,6.892790030352131,COCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2cccc(OC)c2S(=O)(=O)C3)C1,504.6090000000004,1.6017000000000006,0.0,8.0
CHEMBL3683581,active,7.3979400086720375,COCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,474.5830000000003,1.5931000000000002,0.0,7.0
CHEMBL3683666,active,7.468521082957745,COCCNCCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,517.6520000000004,1.1827000000000019,1.0,8.0
CHEMBL3683653,active,6.785156151952302,COCCNCc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,496.5890000000003,2.035,1.0,7.0
CHEMBL3678641,active,6.044793462458058,COCCNc1ccc2c(c1)-c1c(c(C(=O)N3CCOCC3)nn1-c1ccccc1)CS2(=O)=O,482.5620000000002,2.3573000000000004,1.0,7.0
CHEMBL3678710,active,6.197226274708024,COCCOCCN1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,518.6360000000003,1.6097000000000015,0.0,8.0
CHEMBL3683577,active,6.139063379299906,COCCOc1cccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1,483.5460000000003,2.3242000000000003,0.0,7.0
CHEMBL3683699,inactive,4.931814138253838,COCN1c2c(C(=O)N3CCOCC3)nn(-c3ccccc3)c2-c2ccccc2S1(=O)=O,454.5080000000001,2.1243,0.0,6.0
CHEMBL3683528,active,6.175874166083451,COCc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,453.52000000000015,2.445400000000001,0.0,6.0
CHEMBL3683498,active,6.001304841688344,COCc1cccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1,453.52000000000015,2.4454000000000002,0.0,6.0
CHEMBL3678521,active,6.125518182300533,COc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,439.4930000000001,2.3076,0.0,6.0
CHEMBL3683565,inactive,4.839921818979129,COc1ccc(C(=O)Cn2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,481.53000000000026,2.2013,0.0,7.0
CHEMBL3678549,active,6.338187314462739,COc1ccc(Cn2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,453.52000000000015,2.3667000000000007,0.0,6.0
CHEMBL3683674,active,7.552841968657781,COc1ccc2c(c1)-c1c(c(C(=O)N3CCOCC3)nn1C1CCCN(CCN3CCOCC3)C1)CS2(=O)=O,559.6890000000005,1.2875000000000025,0.0,9.0
CHEMBL3678517,active,6.45717457304082,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn(-c3ccccc3)c1-2,439.4930000000002,2.3076,0.0,6.0
CHEMBL3678516,active,6.374687549038326,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn(C)c1-2,377.4220000000002,0.8553999999999997,0.0,6.0
CHEMBL3683604,inactive,4.987162775294828,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@@H]3CCCN(CCC4CCOCC4)C3)c1-2,558.7010000000002,2.772000000000001,0.0,8.0
CHEMBL3683617,active,7.619788758288394,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(C4CCCOC4)C3)c1-2,530.6470000000004,2.1342999999999996,0.0,8.0
CHEMBL3683623,active,7.356547323513812,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CC4CCOC4)C3)c1-2,530.6470000000004,1.9918000000000002,0.0,8.0
CHEMBL3683600,active,7.568636235841013,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCC4CCOCC4)C3)c1-2,558.7010000000002,2.772000000000001,0.0,8.0
CHEMBL3683611,active,7.823908740944319,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CC(F)(F)C4)C3)c1-2,565.6430000000003,1.9062000000000001,0.0,8.0
CHEMBL3683613,active,7.721246399047171,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CCC(F)CC4)C3)c1-2,575.7070000000002,2.3892000000000007,0.0,8.0
CHEMBL3683612,active,7.619788758288394,COc1ccc2c(c1)S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CCOCC4)C3)c1-2,559.6890000000003,1.2875000000000016,0.0,9.0
CHEMBL3678513,active,6.338187314462739,COc1cccc2c1S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn(-c3ccccc3)c1-2,439.4930000000002,2.3076,0.0,6.0
CHEMBL3683664,active,7.3979400086720375,COc1cccc2c1S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CC(F)(F)C4)C3)c1-2,565.6430000000003,1.9062000000000001,0.0,8.0
CHEMBL3683665,active,7.2076083105017466,COc1cccc2c1S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CC(F)C4)C3)c1-2,547.6530000000002,1.6090000000000004,0.0,8.0
CHEMBL3683646,active,7.229147988357855,COc1cccc2c1S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CCOCC4)C3)c1-2,559.6890000000003,1.2875000000000016,0.0,9.0
CHEMBL3683562,inactive,4.828273546346769,COc1ccccc1-n1nc(C(=O)N2CCOCC2)c2c1-c1ccccc1S(=O)(=O)C2,439.49300000000017,2.3076,0.0,6.0
CHEMBL3678714,active,6.036212172654444,CS(=O)(=O)C1CCN(Cc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2)C1,570.6930000000002,1.9179,0.0,8.0
CHEMBL3683493,active,6.333482019445119,CS(=O)(=O)C1CCN(Cc2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)C1,570.6930000000002,1.9178999999999997,0.0,8.0
CHEMBL3678620,active,6.002613615602686,CS(=O)(=O)N1CCCC(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,494.5950000000004,0.9063000000000008,0.0,7.0
CHEMBL3678576,active,6.375717904164332,CS(=O)(=O)NCc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,516.6010000000005,1.3482,1.0,7.0
CHEMBL3683608,active,7.187086643357144,C[C@@H]1CN(CCN2CCC[C@H](n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)C[C@H](C)O1,557.7170000000004,2.055900000000001,0.0,8.0
CHEMBL3678518,active,6.161150909262744,Cc1ccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)cc1,423.4940000000001,2.6074200000000003,0.0,5.0
CHEMBL3639773,active,6.033389013318065,Cc1cccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1,423.49400000000014,2.607420000000001,0.0,5.0
CHEMBL3683692,active,7.309803919971486,Cc1cccc2c1S(=O)(=O)Cc1c(C(=O)N3CCOCC3)nn([C@H]3CCCN(CCN4CCOCC4)C3)c1-2,543.6900000000004,1.5873200000000014,0.0,8.0
CHEMBL3683545,active,6.872895201635193,Cc1nc(CN2CCCC(n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)C2)no1,512.5920000000003,1.8383200000000002,0.0,9.0
CHEMBL3678535,active,6.1791420105603,Cc1nc2ccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)cc2s1,480.57100000000014,3.217120000000002,0.0,7.0
CHEMBL3678668,active,6.179798540514359,Cc1nnc(-c2cccc(-n3nc(C(=O)N4CCOCC4)c4c3-c3ccccc3S(=O)(=O)C4)c2)s1,507.59700000000026,3.1259200000000016,0.0,8.0
CHEMBL3678669,active,6.522878745280337,Cc1noc(C)c1-c1cccc(-n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1,504.5680000000003,3.5708400000000022,0.0,7.0
